,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2023,6581246,MALARIA_CONF_CASES,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,313 086,313086.0,,,,2023-05-10T14:48:24+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2024,6585602,MALARIA_CONF_CASES,COUNTRY,ARG,AMR,YEAR,Americas,,2010,,,,,,,,121,121.0,,,,2023-05-10T14:48:22+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2025,6588888,MALARIA_CONF_CASES,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2001,,,,,,,,63 528,63528.0,,,,2023-05-10T14:48:16+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2026,6592515,MALARIA_CONF_CASES,COUNTRY,BFA,AFR,YEAR,Africa,,2007,,,,,,,,44 246,44246.0,,,,2023-05-10T14:47:59+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2027,6594035,MALARIA_CONF_CASES,COUNTRY,BDI,AFR,YEAR,Africa,,2008,,,,,,,,876 741,876741.0,,,,2023-05-10T14:48:14+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2028,6594956,MALARIA_CONF_CASES,COUNTRY,VEN,AMR,YEAR,Americas,,2021,,,,,,,,194 057,194057.0,,,,2023-05-10T14:48:08+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2029,6596005,MALARIA_CONF_CASES,COUNTRY,DZA,AFR,YEAR,Africa,,2009,,,,,,,,94,94.0,,,,2023-05-10T14:48:13+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2030,6596606,MALARIA_CONF_CASES,COUNTRY,UZB,EUR,YEAR,Europe,,2000,,,,,,,,206,206.0,,,,2023-05-10T14:47:58+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2031,6596631,MALARIA_CONF_CASES,COUNTRY,SSD,AFR,YEAR,Africa,,2016,,,,,,,,7 619,7619.0,,,,2023-05-10T14:48:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2032,6598666,MALARIA_CONF_CASES,COUNTRY,BLZ,AMR,YEAR,Americas,,2014,,,,,,,,19,19.0,,,,2023-05-10T14:48:00+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2033,6604261,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2021,,,,,,,,999,999.0,,,,2023-05-10T14:48:18+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2034,6607035,MALARIA_CONF_CASES,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2006,,,,,,,,51 373,51373.0,,,,2023-05-10T14:48:23+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2035,6612998,MALARIA_CONF_CASES,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,100,100.0,,,,2023-05-10T14:48:21+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2036,6616569,MALARIA_CONF_CASES,COUNTRY,ETH,AFR,YEAR,Africa,,2013,,,,,,,,2 645 454,2645454.0,,,,2023-05-10T14:47:55+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2037,6621265,MALARIA_CONF_CASES,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2012,,,,,,,,4 532,4532.0,,,,2023-05-10T14:47:57+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2038,6623699,MALARIA_CONF_CASES,COUNTRY,ERI,AFR,YEAR,Africa,,2006,,,,,,,,6 541,6541.0,,,,2023-05-10T14:48:04+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2039,6624746,MALARIA_CONF_CASES,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,1 752 011,1752011.0,,,,2023-05-10T14:48:19+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2040,6631803,MALARIA_CONF_CASES,COUNTRY,TGO,AFR,YEAR,Africa,,2001,,,,,,,,29 379,29379.0,,,,2023-05-10T14:48:20+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2041,6632942,MALARIA_CONF_CASES,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2021,,,,,,,,4 297,4297.0,,,,2023-05-10T14:48:20+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2042,6633481,MALARIA_CONF_CASES,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2010,,,,,,,,3 894,3894.0,,,,2023-05-10T14:48:05+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2043,6641736,MALARIA_CONF_CASES,COUNTRY,KEN,AFR,YEAR,Africa,,2019,,,,,,,,5 019 389,5019389.0,,,,2023-05-10T14:48:16+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2044,6642836,MALARIA_CONF_CASES,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2009,,,,,,,,38 719,38719.0,,,,2023-05-10T14:48:20+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2045,6644677,MALARIA_CONF_CASES,COUNTRY,CMR,AFR,YEAR,Africa,,2019,,,,,,,,2 819 803,2819803.0,,,,2023-05-10T14:48:08+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2046,6651420,MALARIA_CONF_CASES,COUNTRY,BOL,AMR,YEAR,Americas,,2018,,,,,,,,5 354,5354.0,,,,2023-05-10T14:48:02+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2047,6656560,MALARIA_CONF_CASES,COUNTRY,AZE,EUR,YEAR,Europe,,2002,,,,,,,,506,506.0,,,,2023-05-10T14:48:16+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2048,6658384,MALARIA_CONF_CASES,COUNTRY,LAO,WPR,YEAR,Western Pacific,,2015,,,,,,,,36 078,36078.0,,,,2023-05-10T14:48:01+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2049,6664002,MALARIA_CONF_CASES,COUNTRY,BFA,AFR,YEAR,Africa,,2006,,,,,,,,44 265,44265.0,,,,2023-05-10T14:48:24+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2050,6664690,MALARIA_CONF_CASES,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2019,,,,,,,,646 648,646648.0,,,,2023-05-10T14:48:06+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2051,6666646,MALARIA_CONF_CASES,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2004,,,,,,,,24 909,24909.0,,,,2023-05-10T14:48:11+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2052,6667747,MALARIA_CONF_CASES,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2006,,,,,,,,22 637,22637.0,,,,2023-05-10T14:48:16+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2053,6669302,MALARIA_CONF_CASES,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2018,,,,,,,,429 928,429928.0,,,,2023-05-10T14:48:12+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2054,6670827,MALARIA_CONF_CASES,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2006,,,,,,,,16 430,16430.0,,,,2023-05-10T14:48:12+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2055,6673937,MALARIA_CONF_CASES,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2000,,,,,,,,7 981,7981.0,,,,2023-05-10T14:48:05+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2056,6674888,MALARIA_CONF_CASES,COUNTRY,TGO,AFR,YEAR,Africa,,2005,,,,,,,,28 601,28601.0,,,,2023-05-10T14:48:16+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2057,6676387,MALARIA_CONF_CASES,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2010,,,,,,,,1 599 986,1599986.0,,,,2023-05-10T14:48:18+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2058,6678189,MALARIA_CONF_CASES,COUNTRY,DZA,AFR,YEAR,Africa,,2017,,,,,,,,453,453.0,,,,2023-05-10T14:48:19+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2059,6678631,MALARIA_CONF_CASES,REGION,SEAR,,YEAR,,,2018,,,,,,,,751 169,751169.0,,,,2023-05-10T14:47:55+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2060,6681287,MALARIA_CONF_CASES,COUNTRY,GUY,AMR,YEAR,Americas,,2019,,,,,,,,18 826,18826.0,,,,2023-05-10T14:48:24+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2061,6681307,MALARIA_CONF_CASES,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2002,,,,,,,,62 269,62269.0,,,,2023-05-10T14:48:10+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2062,6687437,MALARIA_CONF_CASES,COUNTRY,COM,AFR,YEAR,Africa,,2004,,,,,,,,12 874,12874.0,,,,2023-05-10T14:48:23+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2063,6691334,MALARIA_CONF_CASES,COUNTRY,GAB,AFR,YEAR,Africa,,2013,,,,,,,,28 982,28982.0,,,,2023-05-10T14:47:57+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2064,6695413,MALARIA_CONF_CASES,COUNTRY,ETH,AFR,YEAR,Africa,,2006,,,,,,,,447 780,447780.0,,,,2023-05-10T14:47:59+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2065,6700368,MALARIA_CONF_CASES,COUNTRY,MDG,AFR,YEAR,Africa,,2001,,,,,,,,8 538,8538.0,,,,2023-05-10T14:48:18+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2066,6704348,MALARIA_CONF_CASES,COUNTRY,SLB,WPR,YEAR,Western Pacific,,2005,,,,,,,,76 516,76516.0,,,,2023-05-10T14:47:58+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2067,6708156,MALARIA_CONF_CASES,COUNTRY,MDG,AFR,YEAR,Africa,,2000,,,,,,,,6 946,6946.0,,,,2023-05-10T14:47:58+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2068,6708868,MALARIA_CONF_CASES,COUNTRY,GTM,AMR,YEAR,Americas,,2019,,,,,,,,2 072,2072.0,,,,2023-05-10T14:48:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2069,6710179,MALARIA_CONF_CASES,REGION,EMR,,YEAR,,,2007,,,,,,,,1 011 638,1011638.0,,,,2023-05-10T14:48:17+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2070,6711771,MALARIA_CONF_CASES,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2011,,,,,,,,1 310 656,1310656.0,,,,2023-05-10T14:48:24+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2071,6712911,MALARIA_CONF_CASES,COUNTRY,AGO,AFR,YEAR,Africa,,2021,,,,,,,,8 325 921,8325921.0,,,,2023-05-10T14:48:15+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2072,6716013,MALARIA_CONF_CASES,COUNTRY,DOM,AMR,YEAR,Americas,,2016,,,,,,,,755,755.0,,,,2023-05-10T14:48:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2073,6724356,MALARIA_CONF_CASES,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2016,,,,,,,,41,41.0,,,,2023-05-10T14:47:55+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2074,6727234,MALARIA_CONF_CASES,REGION,EMR,,YEAR,,,2006,,,,,,,,1 023 269,1023269.0,,,,2023-05-10T14:48:08+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2075,6728625,MALARIA_CONF_CASES,COUNTRY,CAF,AFR,YEAR,Africa,,2001,,,,,,,,39 164,39164.0,,,,2023-05-10T14:47:55+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2076,6730192,MALARIA_CONF_CASES,COUNTRY,GUF,AMR,YEAR,Americas,,2011,,,,,,,,1 209,1209.0,,,,2023-05-10T14:48:13+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2077,6732926,MALARIA_CONF_CASES,COUNTRY,BOL,AMR,YEAR,Americas,,2000,,,,,,,,31 469,31469.0,,,,2023-05-10T14:48:10+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2078,6736933,MALARIA_CONF_CASES,COUNTRY,CPV,AFR,YEAR,Africa,,2008,,,,,,,,35,35.0,,,,2023-05-10T14:47:57+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2079,6737935,MALARIA_CONF_CASES,COUNTRY,GUF,AMR,YEAR,Americas,,2009,,,,,,,,3 462,3462.0,,,,2023-05-10T14:48:23+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2080,6747486,MALARIA_CONF_CASES,COUNTRY,CRI,AMR,YEAR,Americas,,2000,,,,,,,,1 879,1879.0,,,,2023-05-10T14:48:00+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2081,6748399,MALARIA_CONF_CASES,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2000,,,,,,,,1 860,1860.0,,,,2023-05-10T14:48:22+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2082,6749525,MALARIA_CONF_CASES,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2018,,,,,,,,2 511,2511.0,,,,2023-05-10T14:48:23+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2083,6754256,MALARIA_CONF_CASES,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2007,,,,,,,,2 227,2227.0,,,,2023-05-10T14:48:19+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2084,6755950,MALARIA_CONF_CASES,COUNTRY,CRI,AMR,YEAR,Americas,,2001,,,,,,,,1 363,1363.0,,,,2023-05-10T14:48:19+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2085,6775143,MALARIA_CONF_CASES,COUNTRY,HND,AMR,YEAR,Americas,,2000,,,,,,,,35 125,35125.0,,,,2023-05-10T14:47:57+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2086,6778054,MALARIA_CONF_CASES,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2006,,,,,,,,2 051,2051.0,,,,2023-05-10T14:47:57+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2087,6780342,MALARIA_CONF_CASES,COUNTRY,PRY,AMR,YEAR,Americas,,2008,,,,,,,,341,341.0,,,,2023-05-10T14:48:02+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2088,6785276,MALARIA_CONF_CASES,COUNTRY,AZE,EUR,YEAR,Europe,,2018,,,,,,,,2,2.0,,,,2023-05-10T14:47:56+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2089,6786750,MALARIA_CONF_CASES,COUNTRY,BLZ,AMR,YEAR,Americas,,2017,,,,,,,,9,9.0,,,,2023-05-10T14:48:00+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2090,6789287,MALARIA_CONF_CASES,COUNTRY,MOZ,AFR,YEAR,Africa,,2008,,,,,,,,120 259,120259.0,,,,2023-05-10T14:48:06+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2091,6792001,MALARIA_CONF_CASES,COUNTRY,ZAF,AFR,YEAR,Africa,,2017,,,,,,,,29 615,29615.0,,,,2023-05-10T14:48:04+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2092,6792992,MALARIA_CONF_CASES,COUNTRY,DOM,AMR,YEAR,Americas,,2019,,,,,,,,1 314,1314.0,,,,2023-05-10T14:48:14+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2093,6793687,MALARIA_CONF_CASES,COUNTRY,COD,AFR,YEAR,Africa,,2002,,,,,,,,1 735,1735.0,,,,2023-05-10T14:48:08+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2094,6794160,MALARIA_CONF_CASES,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2004,,,,,,,,126 719,126719.0,,,,2023-05-10T14:48:01+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2095,6797377,MALARIA_CONF_CASES,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2014,,,,,,,,252 027,252027.0,,,,2023-05-10T14:48:06+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2096,6797986,MALARIA_CONF_CASES,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2006,,,,,,,,1 868,1868.0,,,,2023-05-10T14:48:15+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2097,6800171,MALARIA_CONF_CASES,COUNTRY,GEO,EUR,YEAR,Europe,,2020,,,,,,,,4,4.0,,,,2023-05-10T14:48:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2098,6804047,MALARIA_CONF_CASES,COUNTRY,TKM,EUR,YEAR,Europe,,2019,,,,,,,,3,3.0,,,,2023-05-10T14:48:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2099,6805645,MALARIA_CONF_CASES,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2014,,,,,,,,3 923,3923.0,,,,2023-05-10T14:47:55+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2100,6807838,MALARIA_CONF_CASES,COUNTRY,SLB,WPR,YEAR,Western Pacific,,2002,,,,,,,,74 936,74936.0,,,,2023-05-10T14:48:04+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2101,6809406,MALARIA_CONF_CASES,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2019,,,,,,,,576,576.0,,,,2023-05-10T14:48:10+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2102,6811486,MALARIA_CONF_CASES,COUNTRY,ERI,AFR,YEAR,Africa,,2002,,,,,,,,6 078,6078.0,,,,2023-05-10T14:48:15+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2103,6814827,MALARIA_CONF_CASES,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,,,1 684,1684.0,,,,2023-05-10T14:48:06+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2104,6815223,MALARIA_CONF_CASES,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2002,,,,,,,,47 807,47807.0,,,,2023-05-10T14:48:16+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2105,6816760,MALARIA_CONF_CASES,COUNTRY,BDI,AFR,YEAR,Africa,,2001,,,,,,,,312 015,312015.0,,,,2023-05-10T14:48:00+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2106,6820249,MALARIA_CONF_CASES,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2016,,,,,,,,662,662.0,,,,2023-05-10T14:47:57+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2107,6820403,MALARIA_CONF_CASES,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,2007,,,,,,,,67 677,67677.0,,,,2023-05-10T14:47:59+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2108,6821305,MALARIA_CONF_CASES,REGION,EMR,,YEAR,,,2013,,,,,,,,1 041 927,1041927.0,,,,2023-05-10T14:48:17+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2109,6822987,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2000,,,,,,,,1 177 387,1177387.0,,,,2023-05-10T14:48:13+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2110,6824505,MALARIA_CONF_CASES,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2020,,,,,,,,14,14.0,,,,2023-05-10T14:48:02+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2111,6830342,MALARIA_CONF_CASES,COUNTRY,ECU,AMR,YEAR,Americas,,2006,,,,,,,,9 863,9863.0,,,,2023-05-10T14:48:10+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2112,6835070,MALARIA_CONF_CASES,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2020,,,,,,,,146,146.0,,,,2023-05-10T14:48:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2113,6835797,MALARIA_CONF_CASES,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,25,25.0,,,,2023-05-10T14:47:58+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2114,6839873,MALARIA_CONF_CASES,COUNTRY,COG,AFR,YEAR,Africa,,2011,,,,,,,,37 744,37744.0,,,,2023-05-10T14:48:13+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2115,6840239,MALARIA_CONF_CASES,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2020,,,,,,,,6 120,6120.0,,,,2023-05-10T14:48:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2116,6841338,MALARIA_CONF_CASES,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2010,,,,,,,,7 108,7108.0,,,,2023-05-10T14:48:09+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
