,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
121,173589,WHS3_43,COUNTRY,GBR,YEAR,EUR,Europe,,1993,,,,,,,,4718,4718.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
122,176821,WHS3_43,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,1980,,,,,,,,804 977,804977.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
123,183400,WHS3_43,COUNTRY,PRY,YEAR,AMR,Americas,,1981,,,,,,,,459,459.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
124,183523,WHS3_43,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,1991,,,,,,,,108,108.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
125,183695,WHS3_43,COUNTRY,BRB,YEAR,AMR,Americas,,1979,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
126,185388,WHS3_43,COUNTRY,ARM,YEAR,EUR,Europe,,2000,,,,,,,,10,10.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
127,186374,WHS3_43,COUNTRY,ARG,YEAR,AMR,Americas,,1996,,,,,,,,767,767.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
128,186378,WHS3_43,COUNTRY,PRY,YEAR,AMR,Americas,,1998,,,,,,,,36,36.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
129,186609,WHS3_43,COUNTRY,TCA,YEAR,AMR,Americas,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
130,187029,WHS3_43,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,2000,,,,,,,,18,18.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
131,190710,WHS3_43,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
132,191411,WHS3_43,COUNTRY,SUR,YEAR,AMR,Americas,,2009,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
133,192058,WHS3_43,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2010,,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
134,193201,WHS3_43,COUNTRY,LTU,YEAR,EUR,Europe,,2005,,,,,,,,64,64.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
135,193453,WHS3_43,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,1994,,,,,,,,534,534.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
136,193561,WHS3_43,COUNTRY,VCT,YEAR,AMR,Americas,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
137,193752,WHS3_43,COUNTRY,BLZ,YEAR,AMR,Americas,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
138,197735,WHS3_43,COUNTRY,GUY,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
139,199522,WHS3_43,COUNTRY,DMA,YEAR,AMR,Americas,,1985,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
140,199544,WHS3_43,COUNTRY,ATG,YEAR,AMR,Americas,,1974,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
141,203711,WHS3_43,COUNTRY,CUB,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
142,204011,WHS3_43,COUNTRY,LBR,YEAR,AFR,Africa,,1983,,,,,,,,15,15.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
143,204408,WHS3_43,COUNTRY,PRT,YEAR,EUR,Europe,,1992,,,,,,,,20,20.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
144,206296,WHS3_43,COUNTRY,KNA,YEAR,AMR,Americas,,1990,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
145,206887,WHS3_43,COUNTRY,POL,YEAR,EUR,Europe,,1988,,,,,,,,174,174.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
146,207376,WHS3_43,COUNTRY,LCA,YEAR,AMR,Americas,,1996,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
147,207629,WHS3_43,COUNTRY,ROU,YEAR,EUR,Europe,,1979,,,,,,,,12 734,12734.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
148,210882,WHS3_43,COUNTRY,BOL,YEAR,AMR,Americas,,1994,,,,,,,,45,45.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
149,211459,WHS3_43,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,1991,,,,,,,,41,41.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
150,212143,WHS3_43,COUNTRY,SLV,YEAR,AMR,Americas,,1983,,,,,,,,497,497.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
151,212173,WHS3_43,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
152,214011,WHS3_43,COUNTRY,COD,YEAR,AFR,Africa,,2020,,,,,,,,1027,1027.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
153,214338,WHS3_43,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1980,,,,,,,,96 577,96577.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
154,217707,WHS3_43,COUNTRY,LTU,YEAR,EUR,Europe,,2010,,,,,,,,19,19.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
155,217921,WHS3_43,COUNTRY,SUR,YEAR,AMR,Americas,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
156,218194,WHS3_43,COUNTRY,MKD,YEAR,EUR,Europe,,2001,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
157,218492,WHS3_43,COUNTRY,BWA,YEAR,AFR,Africa,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
158,218903,WHS3_43,COUNTRY,MRT,YEAR,AFR,Africa,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
159,225003,WHS3_43,COUNTRY,TKL,YEAR,WPR,Western Pacific,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
160,225007,WHS3_43,COUNTRY,SRB,YEAR,EUR,Europe,,2007,,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
161,225107,WHS3_43,COUNTRY,WLF,YEAR,WPR,Western Pacific,,1988,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
162,226619,WHS3_43,COUNTRY,HKG,YEAR,,,,1975,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
163,227376,WHS3_43,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2003,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
164,227468,WHS3_43,COUNTRY,ATG,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
165,231797,WHS3_43,COUNTRY,NCL,YEAR,WPR,Western Pacific,,2016,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
166,233000,WHS3_43,COUNTRY,NIC,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
167,233151,WHS3_43,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,2014,,,,,,,,2082,2082.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
168,233231,WHS3_43,COUNTRY,TKL,YEAR,WPR,Western Pacific,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
169,234876,WHS3_43,COUNTRY,GTM,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
170,238106,WHS3_43,COUNTRY,TZA,YEAR,AFR,Africa,,1986,,,,,,,,2541,2541.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
171,238109,WHS3_43,COUNTRY,STP,YEAR,AFR,Africa,,1987,,,,,,,,36,36.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
172,240733,WHS3_43,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2023,,,,,,,,737,737.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
173,241022,WHS3_43,COUNTRY,BEL,YEAR,EUR,Europe,,2018,,,,,,,,1354,1354.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
174,241558,WHS3_43,COUNTRY,BRA,YEAR,AMR,Americas,,1979,,,,,,,,34 026,34026.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
175,241847,WHS3_43,COUNTRY,IRL,YEAR,EUR,Europe,,1994,,,,,,,,353,353.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
176,244896,WHS3_43,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2013,,,,,,,,54,54.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
177,246385,WHS3_43,COUNTRY,NOR,YEAR,EUR,Europe,,2022,,,,,,,,44,44.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
178,246659,WHS3_43,COUNTRY,DEU,YEAR,EUR,Europe,,1988,,,,,,,,244,244.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
179,251829,WHS3_43,COUNTRY,BWA,YEAR,AFR,Africa,,1975,,,,,,,,989,989.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
180,254334,WHS3_43,COUNTRY,USA,YEAR,AMR,Americas,,2018,,,,,,,,15 609,15609.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
181,254682,WHS3_43,COUNTRY,BMU,YEAR,AMR,Americas,,1975,,,,,,,,49,49.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
182,258524,WHS3_43,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2008,,,,,,,,7,7.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
183,258756,WHS3_43,COUNTRY,FRA,YEAR,EUR,Europe,,2013,,,,,,,,165,165.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
184,259689,WHS3_43,COUNTRY,STP,YEAR,AFR,Africa,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
185,260528,WHS3_43,COUNTRY,TUR,YEAR,EUR,Europe,,1984,,,,,,,,3145,3145.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
186,260542,WHS3_43,COUNTRY,CPV,YEAR,AFR,Africa,,1982,,,,,,,,182,182.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
187,260693,WHS3_43,COUNTRY,KAZ,YEAR,EUR,Europe,,2002,,,,,,,,30,30.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
188,261120,WHS3_43,COUNTRY,AGO,YEAR,AFR,Africa,,1975,,,,,,,,1512,1512.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
189,261495,WHS3_43,COUNTRY,MAC,YEAR,,,,1990,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
190,266800,WHS3_43,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2017,,,,,,,,88,88.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
191,267432,WHS3_43,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2011,,,,,,,,44,44.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
192,267867,WHS3_43,COUNTRY,MNP,YEAR,WPR,Western Pacific,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
193,268854,WHS3_43,COUNTRY,CYM,YEAR,AMR,Americas,,1974,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
194,273392,WHS3_43,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1999,,,,,,,,903,903.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
195,274169,WHS3_43,REGION,AFR,YEAR,,,,1993,,,,,,,,32 602,32602.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
196,274435,WHS3_43,COUNTRY,DOM,YEAR,AMR,Americas,,2004,,,,,,,,53,53.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
197,274589,WHS3_43,COUNTRY,CHE,YEAR,EUR,Europe,,1996,,,,,,,,11 500,11500.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
198,274887,WHS3_43,COUNTRY,VEN,YEAR,AMR,Americas,,1978,,,,,,,,4445,4445.0,,,,2024-07-12T15:46:58.707+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
199,280720,WHS3_43,COUNTRY,SWE,YEAR,EUR,Europe,,2008,,,,,,,,459,459.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
200,286829,WHS3_43,COUNTRY,MAC,YEAR,,,,2016,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
201,287337,WHS3_43,COUNTRY,BLZ,YEAR,AMR,Americas,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
202,287352,WHS3_43,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,1988,,,,,,,,113,113.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
203,288477,WHS3_43,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2013,,,,,,,,222,222.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
204,288660,WHS3_43,COUNTRY,NER,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
205,289170,WHS3_43,COUNTRY,ECU,YEAR,AMR,Americas,,2017,,,,,,,,60,60.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
206,289671,WHS3_43,COUNTRY,BMU,YEAR,AMR,Americas,,1981,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
207,292620,WHS3_43,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
208,293426,WHS3_43,COUNTRY,MLI,YEAR,AFR,Africa,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
209,293434,WHS3_43,COUNTRY,CRI,YEAR,AMR,Americas,,1975,,,,,,,,1165,1165.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
210,293639,WHS3_43,COUNTRY,IRL,YEAR,EUR,Europe,,2018,,,,,,,,117,117.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
211,294716,WHS3_43,COUNTRY,DMA,YEAR,AMR,Americas,,1988,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
212,296404,WHS3_43,COUNTRY,GUY,YEAR,AMR,Americas,,2007,,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
213,299602,WHS3_43,COUNTRY,DEU,YEAR,EUR,Europe,,2020,,,,,,,,3462,3462.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
214,299949,WHS3_43,COUNTRY,MLT,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
215,300233,WHS3_43,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2012,,,,,,,,6472,6472.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
216,300912,WHS3_43,COUNTRY,SRB,YEAR,EUR,Europe,,2022,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
217,302307,WHS3_43,COUNTRY,NIC,YEAR,AMR,Americas,,1978,,,,,,,,623,623.0,,,,2024-07-12T15:46:58.707+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
218,302638,WHS3_43,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,1999,,,,,,,,520,520.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
219,302956,WHS3_43,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2017,,,,,,,,111,111.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
220,307858,WHS3_43,COUNTRY,STP,YEAR,AFR,Africa,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
221,308124,WHS3_43,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2000,,,,,,,,304,304.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
222,309621,WHS3_43,COUNTRY,DOM,YEAR,AMR,Americas,,1989,,,,,,,,255,255.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
223,309764,WHS3_43,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2004,,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
224,314277,WHS3_43,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2023,,,,,,,,1203,1203.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
225,315315,WHS3_43,COUNTRY,URY,YEAR,AMR,Americas,,2012,,,,,,,,598,598.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
226,315518,WHS3_43,COUNTRY,STP,YEAR,AFR,Africa,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
227,315821,WHS3_43,COUNTRY,GRC,YEAR,EUR,Europe,,2007,,,,,,,,29,29.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
228,316008,WHS3_43,COUNTRY,CAN,YEAR,AMR,Americas,,2023,,,,,,,,1433,1433.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
229,316131,WHS3_43,COUNTRY,MOZ,YEAR,AFR,Africa,,1989,,,,,,,,726,726.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
230,320579,WHS3_43,COUNTRY,ISL,YEAR,EUR,Europe,,1979,,,,,,,,566,566.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
231,322748,WHS3_43,COUNTRY,BHS,YEAR,AMR,Americas,,1997,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
232,323151,WHS3_43,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,5904,5904.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
233,323278,WHS3_43,COUNTRY,HTI,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
234,323569,WHS3_43,COUNTRY,MDG,YEAR,AFR,Africa,,1979,,,,,,,,44 062,44062.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
235,326922,WHS3_43,COUNTRY,SWZ,YEAR,AFR,Africa,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
236,327114,WHS3_43,COUNTRY,CPV,YEAR,AFR,Africa,,1995,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
237,327399,WHS3_43,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2000,,,,,,,,5561,5561.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
238,329272,WHS3_43,COUNTRY,HKG,YEAR,,,,1994,,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
239,329417,WHS3_43,COUNTRY,JAM,YEAR,AMR,Americas,,2004,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
240,329927,WHS3_43,COUNTRY,BGR,YEAR,EUR,Europe,,1991,,,,,,,,13,13.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
241,334785,WHS3_43,COUNTRY,CRI,YEAR,AMR,Americas,,1986,,,,,,,,153,153.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
242,337301,WHS3_43,COUNTRY,SUR,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
